area,floorRange,propertyType,district,typeOfArea,tenure,street,project,marketSegment,property_key
101.0,06-10,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-84b77b21d
70.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-3a69c2f27
118.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-814469cbd
175.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-3487d59ad
132.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-9cfdd8b3a
116.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-bae3ff4f8
90.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-78310c01a
103.0,06-10,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-c8df2e320
126.0,06-10,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-f236f37f5
150.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-6d2d7c481
116.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-b298b0295
116.0,06-10,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-94870210f
126.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-d2d1775fb
191.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-eaeb73850
159.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-faeba15c6
126.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-c0aa3cfe6
167.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-535b44d42
139.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-7e5625152
129.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-622aeb1e3
126.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-7a97187f4
101.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-796b510cf
110.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-b3e7e2500
120.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-f63a16861
100.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-c59efbc35
124.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-96e10091e
139.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-88da2498f
161.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-518ca7e9c
157.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-5af044d67
103.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 2011,SEGAR ROAD,BLOSSOM RESIDENCES,OCR,p-e21bf58ab
98.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-0e71b93c0
101.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-856694e5a
118.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-b49e64f47
126.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-10241cfb5
121.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-68ab76896
126.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-cda40a1b8
119.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-bf3f1dec0
155.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-2a0e4ff7a
120.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-f69a8c3e2
109.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-30f6b701c
64.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-9c2646923
126.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-c7a4bf2c1
118.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-f8298ada1
67.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-fca5e696f
251.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-6edf685a0
67.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-4a27c4c7c
141.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-9b726b2f0
101.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-0ad06ecea
123.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-d2267ec87
67.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-1304d80ea
101.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-1e5089fc3
120.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-1dd3e0ffd
117.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-b9d907ca3
141.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-94c10c33e
150.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-e3f152ac3
64.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-c151d2c6b
118.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-9b2cc31ce
96.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-e6a4b5602
109.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-fd70850a5
140.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-bd0f3a734
96.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-9de8fe794
96.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-f665453e9
117.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-ce0c4f075
156.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-c726d6bd5
294.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-3eeb68c35
86.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 1995,CHOA CHU KANG LOOP,NORTHVALE,OCR,p-44ce8a461
461.0,-,Strata Semi-detached,23,Strata,999 yrs lease commencing from 1885,JALAN DERMAWAN,THE HILLOFT,OCR,p-99688a3e3
483.0,-,Strata Semi-detached,23,Strata,999 yrs lease commencing from 1885,JALAN DERMAWAN,THE HILLOFT,OCR,p-8bc037a73
488.0,-,Strata Semi-detached,23,Strata,999 yrs lease commencing from 1885,JALAN DERMAWAN,THE HILLOFT,OCR,p-6401da948
538.0,-,Strata Semi-detached,23,Strata,999 yrs lease commencing from 1885,JALAN DERMAWAN,THE HILLOFT,OCR,p-c83f1e088
457.0,-,Strata Semi-detached,23,Strata,999 yrs lease commencing from 1885,JALAN DERMAWAN,THE HILLOFT,OCR,p-ce4c07aef
629.0,-,Strata Detached,23,Strata,999 yrs lease commencing from 1885,JALAN DERMAWAN,THE HILLOFT,OCR,p-f2fe5304c
86.0,01-05,Apartment,26,Strata,Freehold,SEMBAWANG ROAD,HONG HENG MANSIONS,OCR,p-e80759f72
121.0,01-05,Apartment,26,Strata,Freehold,SEMBAWANG ROAD,HONG HENG MANSIONS,OCR,p-4c43a0aa6
91.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-f42e5153b
46.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-1fdafa0be
40.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-172a366b3
46.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-1694d477f
106.0,16-20,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-4f3f0d854
55.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-d94c3de10
65.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-038188597
105.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-c7d30c7a8
122.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-5937b6f79
40.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-3bdde1eac
91.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-9fb1fb459
65.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-5dee497f1
76.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-9ace073db
66.0,11-15,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-24cec374a
46.0,01-05,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-8aeff41b6
65.0,06-10,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-2e0dcff86
40.0,16-20,Apartment,23,Strata,99 yrs lease commencing from 2016,BUKIT BATOK STREET 41,LE QUEST,OCR,p-363bb2e46
217.5,-,Terrace,26,Land,Freehold,LENTOR GREEN,PRESIDENT GARDENS,OCR,p-9d1d9b657
212.8,-,Terrace,26,Land,Freehold,LENTOR GREEN,PRESIDENT GARDENS,OCR,p-099b5d9ab
344.4,-,Terrace,26,Land,Freehold,LENTOR GREEN,PRESIDENT GARDENS,OCR,p-9791574d8
395.3,-,Terrace,26,Land,Freehold,LENTOR GREEN,PRESIDENT GARDENS,OCR,p-2b5a07a80
357.7,-,Terrace,26,Land,Freehold,LENTOR GREEN,PRESIDENT GARDENS,OCR,p-1304f66e6
343.2,-,Semi-detached,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-e0f7826c5
261.6,-,Terrace,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-b0a9908cc
331.2,-,Semi-detached,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-daa8f4e78
312.2,-,Semi-detached,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-1f2b51d47
262.8,-,Terrace,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-ef0c93300
157.2,-,Terrace,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-6060b1b80
313.9,-,Semi-detached,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-8c2cfc1ee
343.3,-,Semi-detached,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-3f65e6183
576.6,-,Semi-detached,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-54894e330
172.5,-,Terrace,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-c45d42e6a
150.3,-,Terrace,28,Land,Freehold,SUNRISE AVENUE,FLORIDA PARK,OCR,p-2e0c7df1f
91.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-62a1bedb9
141.0,16-20,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-1634996e8
94.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-b6528a782
125.0,11-15,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-8e72fcbff
124.0,11-15,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-aa4c8839e
112.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-e1164fd6f
123.0,16-20,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-ffa5f488d
124.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-8d30759d3
124.0,16-20,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-43f740b8f
126.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-d4d8202d0
128.0,06-10,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-b156a24a5
141.0,11-15,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-90a8fbed2
142.0,16-20,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-a7141ca4b
249.0,16-20,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-7d9e1be4d
124.0,06-10,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-5bed473f7
123.0,11-15,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-07a74efae
123.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-c7e20f425
129.0,06-10,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-60af17fb7
147.0,06-10,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-9e30834df
133.0,06-10,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-d029e3688
125.0,16-20,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-49cad46bd
123.0,06-10,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-622ead57d
142.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-c4b2638b1
129.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-c77090f3e
141.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-d8deef92c
141.0,06-10,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-c439415db
128.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-8fbb68a89
162.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-f1d659525
129.0,11-15,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-e1eb09a07
128.0,16-20,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-479e6c164
267.0,16-20,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-d5dab1a18
128.0,11-15,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-b17e2dbfd
163.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-579c22145
129.0,16-20,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-7a9f19951
254.0,16-20,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-b1236d921
127.0,01-05,Condominium,23,Strata,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK CONDOMINIUM,OCR,p-71523e28d
121.0,06-10,Apartment,23,Strata,Freehold,HILLVIEW AVENUE,HILLVIEW APARTMENTS,OCR,p-057c67384
112.0,01-05,Apartment,23,Strata,Freehold,HILLVIEW AVENUE,HILLVIEW APARTMENTS,OCR,p-53f2c5b98
121.0,01-05,Apartment,23,Strata,Freehold,HILLVIEW AVENUE,HILLVIEW APARTMENTS,OCR,p-a82dfec71
112.0,06-10,Apartment,23,Strata,Freehold,HILLVIEW AVENUE,HILLVIEW APARTMENTS,OCR,p-e3379d38a
132.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-a658e3d4b
131.0,06-10,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-618b17edb
117.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-8dabc9b1d
137.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-1621a94c0
130.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-21bc4c69e
131.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-e1d972ac2
132.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-77e2813a3
130.0,06-10,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-613fdcca0
131.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-3f3f4d684
133.0,06-10,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-bd8524329
133.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-77fd1d979
135.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-a62030d05
233.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-4ab609a12
147.0,06-10,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-afd6c3c57
117.0,06-10,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-97fa95272
134.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-18317e021
136.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-82dfe7628
147.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-3df02be60
133.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-8a05c3466
131.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-e971eaf07
132.0,06-10,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-bd6d02052
135.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-b4d3c7075
147.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-48e852959
137.0,16-20,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-e94c4271f
142.0,01-05,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-61f0bbb1f
240.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-7d622c996
121.0,11-15,Executive Condominium,23,Strata,99 yrs lease commencing from 1997,BANGKIT ROAD,CHESTERVALE,OCR,p-4e2065231
380.0,-,Semi-detached,28,Land,999 yrs lease commencing from 1879,SELETAR CRESCENT,SELETAR PARK,OCR,p-f1bfc01b5
360.9,-,Semi-detached,28,Land,999 yrs lease commencing from 1879,SELETAR CRESCENT,SELETAR PARK,OCR,p-371875f2c
389.2,-,Semi-detached,28,Land,999 yrs lease commencing from 1879,SELETAR CRESCENT,SELETAR PARK,OCR,p-f7fc4c77b
399.5,-,Semi-detached,28,Land,999 yrs lease commencing from 1879,SELETAR CRESCENT,SELETAR PARK,OCR,p-339003552
328.4,-,Semi-detached,28,Land,999 yrs lease commencing from 1879,SELETAR CRESCENT,SELETAR PARK,OCR,p-a948ff3ef
347.2,-,Semi-detached,28,Land,999 yrs lease commencing from 1879,SELETAR CRESCENT,SELETAR PARK,OCR,p-ed26a3a23
106.0,01-05,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-ccb1f056f
95.0,06-10,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-b1a780e51
91.0,06-10,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-22e3b4d93
81.0,01-05,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-663fab5f4
67.0,01-05,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-3961ac975
91.0,01-05,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-c4f952d73
79.0,06-10,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-8188bb7b4
94.0,06-10,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-7404db070
79.0,01-05,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-30f3c26b1
88.0,01-05,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-99c148978
122.0,06-10,Executive Condominium,27,Strata,99 yrs lease commencing from 2015,CANBERRA DRIVE,THE VISIONAIRE,OCR,p-e117af553
189.0,-,Terrace,23,Land,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK TERRACE,OCR,p-d5fde4b30
222.8,-,Terrace,23,Land,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK TERRACE,OCR,p-720b7ba41
189.6,-,Terrace,23,Land,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK TERRACE,OCR,p-5af597b3b
485.1,-,Terrace,23,Land,999 yrs lease commencing from 1882,HAZEL PARK TERRACE,HAZEL PARK TERRACE,OCR,p-b497714d9
301.0,-,Strata Terrace,26,Strata,Freehold,YIO CHU KANG DRIVE,ATELIER VILLAS,OCR,p-f0b1dfb50
