street,project,district,lat,lng,num_schools_1km,num_supermarkets_500m,num_mrt_stations_500m
HAI SING CRESCENT,HAI SING PARK,19,1.36523228335118,103.893176399865,4,1,1
GUAN SOON AVENUE,GUAN SOON VILLAS,16,1.33856583019737,103.953172679487,2,2,2
BUNGA RAMPAI PLACE,THE ARECA,19,1.3390329840615,103.884536646095,2,0,2
STEVENS DRIVE,PARC STEVENS,10,1.31671762672143,103.827586129724,8,1,2
QUEEN ASTRID GARDENS,QUEEN ASTRID GARDENS,10,1.31835160237917,103.789306932419,1,1,0
MEYER ROAD,EQUATORIAL APARTMENTS,15,1.29811494090056,103.887990324917,4,0,1
JERVOIS ROAD,JERVOISVILLE,10,1.29444086463021,103.822941344979,1,2,2
WESTRIDGE WALK,WESTRIDGE,5,1.2774999857505,103.790310715951,0,1,1
TANJONG RHU ROAD,CAMELOT BY-THE-WATER,15,1.29740753807852,103.875438146635,2,0,2
SERANGOON AVENUE 3,BRADDELL HEIGHTS ESTATE,13,1.3487871320673,103.866608698829,3,0,3
LORONG SELANGAT,SOMMERVILLE REGENCY,13,1.34602687034271,103.868147312229,4,0,4
ASH GROVE,RAFFLES PARK,11,1.3335650513238,103.802383498619,9,0,1
LORONG K TELOK KURAU,HEJI GARDENS,15,1.31336049179573,103.911481522688,8,0,2
MEYAPPA CHETTIAR ROAD,RIDGE COURT,13,1.33067325977266,103.867454592316,5,3,1
CHUAN DRIVE,CHUAN YUAN,19,1.36210131581593,103.866433049912,4,1,0
JALAN LAYANG LAYANG,REGINA HILL,21,1.34481920135956,103.766402228866,2,0,0
JALAN NOVENA,RESIDENCES @ NOVENA,11,1.32255512270109,103.842899135786,7,4,1
MARLENE AVENUE,MARLENE VILLE,19,1.360291557017,103.871640417043,4,0,0
CROUCHER ROAD,MEIHE GARDENS,13,1.34589898851541,103.86572915701,3,0,4
JALAN DAUD,WINDY HEIGHTS,14,1.32656543019703,103.909765638123,6,2,2
ORANGE GROVE ROAD,GARDEN APARTMENTS,10,1.3108423671893,103.826458948672,0,1,4
JERVOIS ROAD,JERVOIS VIEW,10,1.29389339488957,103.824089158096,1,2,3
JALAN KEMBANGAN,BEAU VISTA,14,1.32537493062747,103.912806898595,3,2,1
GRANGE ROAD,GRANGE RESIDENCES,10,1.30369521339223,103.823081041412,0,2,3
SANDILANDS ROAD,SANDILANDS RESIDENCES,19,1.3636556283203,103.878096465472,0,0,1
CAIRNHILL ROAD,ELIZABETH HEIGHTS,9,1.30752558427329,103.836487890258,5,3,5
BALMORAL ROAD,BALMORAL TOWER,10,1.31665706584661,103.833640531314,8,1,4
FARRER ROAD,CHIP HOCK GARDENS,10,1.3198661882819,103.811908248866,5,2,4
TAMARIND ROAD,CAMELIA PARK,28,1.38839367541895,103.860820001655,0,0,0
MANDALAY ROAD,MANDALAY TOWERS,11,1.32356017570747,103.849109072916,6,2,1
LORONG SARINA,SARINA PARK,14,1.32014742772287,103.906103107981,3,2,2
YUNNAN CRESCENT,YUNNAN GARDENS,22,1.3395533359681,103.691905732514,6,8,1
BALMORAL ROAD,BALMORAL POINT,10,1.31643954588459,103.833183835473,8,1,4
ANGULLIA PARK,ORCHARD VIEW,9,1.30251716129553,103.829469250792,0,3,3
MUNSHI ABDULLAH WALK,RAINTREE VALLEY,26,1.38279199417322,103.830854030921,1,0,1
BUKIT TIMAH ROAD,CROWN CENTRE,10,1.32304666837659,103.811160666737,7,4,4
OXLEY ROAD,OXLEY RESIDENCE,9,1.29619653746501,103.840873204577,6,2,6
DUBLIN ROAD,DUBLIN LODGE,9,1.29786642836796,103.839893726083,6,3,6
HAIG ROAD,D'FOCUS APARTMENTS,15,1.30944939175024,103.897746714795,8,2,1
JALAN RIMAU,LONG HUA YUAN,14,1.32911585296345,103.908443073006,6,0,1
JALAN MUTIARA,DRAGON VIEW PARK,10,1.29653976819631,103.828864101631,2,4,4
WEST COAST ROAD,WESTSIDE 33,5,1.29435864739002,103.766475212511,0,0,0
BISHOPSGATE,BISHOPSGATE RESIDENCES,10,1.29843407033814,103.824518766243,1,0,2
MIMOSA ROAD,MIMOSA GARDENS,28,1.38387870579414,103.861311384434,0,0,0
HUA GUAN AVENUE,HONG KONG PARK,21,1.33720789527235,103.785697142141,0,2,1
LORONG SELANGAT,MILFORD VILLAS,13,1.34555704576484,103.868971725498,5,0,4
JALAN ARNAP,KIM LIN PARK,10,1.30192422299632,103.829083131892,0,3,3
JALAN LIMAU KASTURI,EASTERN GROVE,16,1.32391510033334,103.946095019915,4,0,2
UPPER EAST COAST ROAD,RICH EAST GARDEN,16,1.31416518754068,103.936909415537,0,0,2
HOLLAND ROAD,BOTANIKA,10,1.30984313480362,103.808136965462,0,0,1
LORONG 12 GEYLANG,RESIDENTIAL APARTMENTS,14,1.31102591997996,103.878378359595,2,2,4
LORONG AH SOO,WATER TERRACE,19,1.35059558990939,103.881635017278,6,1,3
BARKER ROAD,BARKER TERRACES,11,1.32162713686629,103.835537602155,8,0,3
DRAYCOTT PARK,THE DRAYCOTT,10,1.31097754721533,103.831476255591,3,2,4
JALAN TAMBUR,ISLAND PARK,20,1.36464928932987,103.828663259158,1,0,1
BRIGHTON AVENUE,THE SILVER SPURZ,19,1.35999908199077,103.873038716415,2,0,0
MEYER ROAD,THE SOVEREIGN,15,1.29653126696943,103.893419027469,2,0,2
OCEAN DRIVE,OCEAN 8,4,1.25228711526676,103.84540862429,0,0,0
DEDAP LINK,DEDAP GARDENS,28,1.38787708035638,103.867198077988,1,1,0
LORONG L TELOK KURAU,TELOK KURAU RIA,15,1.31138228564433,103.909757688587,7,1,1
BALMORAL PARK,THE BALMORAL,10,1.31478575074088,103.82706249682,6,0,2
SHELFORD ROAD,SHELFORD VIEW,11,1.32890152807378,103.812100334091,4,0,3
JALAN BUMBONG,WOODLANDS PARK,25,1.41686354886935,103.760718524075,0,0,1
CLAYMORE ROAD,THE CLAYMORE,9,1.30797486539571,103.830325471683,0,6,4
RECREATION LANE,LA BELLE,19,1.35147033425156,103.874515208909,3,3,2
PAYA LEBAR PLACE,CAIFU VIEW,19,1.34947890748253,103.881343593088,8,1,3
LIM TUA TOW ROAD,TECK CHYE GARDENS,19,1.35353317930986,103.876966005475,6,1,2
SIMON PLACE,THE TOP RESIDENCE,19,1.36585683410916,103.883185630299,2,0,1
TANAH MERAH KECHIL AVENUE,D'MANOR,16,1.3295570107922,103.946123128424,4,2,1
CHARLTON LANE,CHARLTON VILLAS,19,1.35609197708461,103.882175738936,7,2,1
COVE DRIVE,SEVEN PALMS SENTOSA COVE,4,1.24005848546927,103.830936322258,0,0,0
LEEDON ROAD,JADE MANSION,10,1.3133286779457,103.797417970533,0,3,1
CHUAN DRIVE,CHUAN VISTA,19,1.35971203307704,103.867190020089,4,0,1
SEMBAWANG WALK,SPRINGHILL,27,1.4407846500131,103.822961587279,1,1,2
ORANGE GROVE ROAD,RESIDENTIAL APARTMENTS,10,1.3108423671893,103.826458948672,0,1,4
TOMLINSON ROAD,TOMLINSON HEIGHTS,10,1.30293407693154,103.826949603307,0,3,4
SUNRISE TERRACE,ALANA,28,1.3890975112341,103.855552049272,0,0,0
SCOTTS ROAD,REIGNWOOD HAMILTON SCOTTS,9,1.31141379857615,103.835966364922,6,1,3
NASSIM ROAD,NASSIM 9,10,1.3075235286784,103.825426358037,0,4,4
PEACH GARDEN,PEACH GARDEN,15,1.29822173117014,103.896272689582,4,0,1
BUKIT ARANG ROAD,VAUGHAN GARDEN,13,1.34695711497347,103.870665711589,5,2,4
PASIR PANJANG ROAD,VILLAS SIX,5,1.28118763392567,103.784414161809,0,0,2
BEDOK WALK,JIN DING GARDEN,16,1.32955881720957,103.94758626558,4,2,1
CASHEW CRESCENT,SUNCOTTAGES,23,1.37193811643768,103.769045721753,5,0,1
BINCHANG RISE,LAUW & SONS GARDEN,20,1.3492766214689,103.84438662899,14,1,3
SPRINGLEAF AVENUE,SPRINGLEAF GARDEN,26,1.39706271823612,103.818803914388,0,0,1
JALAN BINCHANG,CHOON SING GARDEN,20,1.35359975384999,103.847681646514,17,2,2
JALAN BERJAYA,THOMSON RISE ESTATE,20,1.35234336869603,103.84411345511,13,0,3
BUKIT TIMAH ROAD,NAMLY COURT,10,1.3290441479788,103.801145691887,10,0,2
ANG MO KIO AVENUE 2,HORIZON GARDENS,20,1.37708142146461,103.834578929002,4,0,2
TAMAN NAKHODA,VILLA DELLE ROSE,10,1.31052198796192,103.80763942241,0,0,1
KEW CRESCENT,KEW GREEN,16,1.31907949051232,103.951254660615,2,0,2
BEGONIA CRESCENT,HOCK SWEE HILL,28,1.38801817755504,103.862612410563,0,0,0
LENGKONG TIGA,KEMBANGAN VILLAS,14,1.32343016999305,103.913248202677,3,2,1
ROCHDALE ROAD,GOVT CO-OP HOUSING ESTATE,19,1.34354080930389,103.883914955612,7,0,1
BEDOK RIA CRESCENT,RIA TOWNHOUSES,16,1.32554325801875,103.954873539308,0,1,2
CAIRNHILL ROAD,THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,9,1.30803126826052,103.836183107285,5,3,5
JALAN SEAVIEW,SEAVIEW PARK,15,1.30045282136282,103.894115194029,6,0,2
NASSIM HILL,NASSIM MANSION,10,1.30935710831236,103.819746979363,0,0,2
HAPPY AVENUE CENTRAL,HAPPY GARDENS,13,1.3304751590234,103.881191292886,4,1,2
PALM GROVE AVENUE,PALM GROVE REGENCY,19,1.36041513605586,103.878269281418,3,0,1
WEST COAST ROAD,WESTMONT,5,1.29284587464583,103.767042084341,0,0,0
ARDMORE PARK,ARDMORE PARK,10,1.30941005472732,103.828468419452,0,2,3
CHUAN WALK,LA QUINTA PARK,19,1.35670784140474,103.867714158009,7,1,2
HILLCREST ROAD,HILLCREST VILLA,11,1.32799509209372,103.80585088954,13,1,1
WHITLEY ROAD,WHITLEY VILLAS,11,1.32680452037615,103.837560193795,13,0,2
GRANGE ROAD,PARKVIEW ECLAT,10,1.29963319127946,103.830616503287,5,0,5
BUKIT TERESA CLOSE,TERESA 8,4,1.27656571680744,103.825968001901,5,0,1
JALAN RAJAWALI,PALM RESIDENCE,21,1.34326986460541,103.769189383043,3,0,1
LEONIE HILL,LEONIE TOWERS,9,1.29829067681172,103.833377647901,5,2,4
SUNRISE TERRACE,CABANA,28,1.38772039450961,103.855348224083,0,0,0
PASIR PANJANG ROAD,LYNNSVILLE 331,5,1.28827756141374,103.776938265689,0,0,1
LAUREL WOOD AVENUE,THE TENERIFFE,10,1.32676541570859,103.790214701406,0,0,1
MOUNT ELIZABETH,ELIZABETH TOWER,9,1.30626330955029,103.836260973088,5,4,5
UPPER CHANGI ROAD EAST,SUMMER GARDENS,16,1.3308836153793,103.950617661684,1,2,1
WATTEN RISE,WATTEN RESIDENCES,11,1.32851985114809,103.809122740429,13,2,2
ARDMORE PARK,SCULPTURA ARDMORE,10,1.30897246446846,103.830152287976,0,5,3
JALAN SEAVIEW,SEA VIEW PARK,15,1.30045282136282,103.894115194029,6,0,2
MARIGOLD DRIVE,THOMSON PLAZA,20,1.35436282723449,103.83030941613,1,1,1
PAYA LEBAR CRESCENT,TRUSSVILLE,19,1.34931624824686,103.884225534784,6,0,1
EAST COAST AVENUE,EIGHT @ EAST COAST,15,1.30889003023109,103.922442128712,6,1,2
LORONG MARZUKI,SANTA TERRACES,14,1.32449786519152,103.908336491317,6,2,2
YIO CHU KANG DRIVE,ATELIER VILLAS,26,1.38117296444205,103.833002562288,3,0,1
JALAN KAMPONG CHANTEK,BINJAI CREST,21,1.34380014106417,103.787950670728,2,0,0
GOLDHILL AVENUE,HILLS APARTMENT,11,1.32122972902134,103.833859246363,8,0,4
JALAN JAMBU AYER,HOCK SENG PARK,21,1.33487698616173,103.788399924597,0,1,1
THOMSON WALK,HORIZON GREEN,20,1.37623204899844,103.832608157639,2,1,1
WOOLLERTON PARK,GALLOP GREEN,10,1.31537163676347,103.808430102826,3,0,1
GILSTEAD ROAD,GILSTEAD BROOKS,11,1.31727235412007,103.838846441924,10,1,3
STAMFORD ROAD,EDEN RESIDENCES CAPITOL,6,1.29298775382221,103.851046829843,2,4,12
GILSTEAD ROAD,RESIDENTIAL APARTMENTS,11,1.31727235412007,103.838846441924,10,1,3
PASIR PANJANG ROAD,JULUCA,5,1.291713191569,103.77267554879,0,0,0
DRAYCOTT PARK,EDEN,10,1.31012955171774,103.831802134537,0,4,4
JALAN TUA KONG,JI CHANG VILLA,15,1.31358648659997,103.925565218811,4,2,1
PATERSON HILL,THE MARQ ON PATERSON HILL,9,1.30048444727684,103.828543729671,0,0,4
JALAN MAT JAMBOL,ISLAND VIEW,5,1.27967720669913,103.792099423759,0,1,1
JANSEN ROAD,JANSEN 8,19,1.35884589635905,103.878140349878,3,0,1
SHAMAH TERRACE,GAO MING HUA YUAN,21,1.34636966263261,103.764359142721,3,0,0
SPRINGLEAF AVENUE,DALLA VALE,26,1.4006695058201,103.823236447699,0,0,1
LORONG K TELOK KURAU,KALEIDO,15,1.31310748947253,103.913175503291,7,0,2
GREENWOOD AVENUE,GREENWOOD MEWS,11,1.33693547523761,103.8054522586,2,0,0
BELMONT ROAD,THE BELMONT,10,1.3132776638734,103.798544784631,0,3,1
ANGULLIA PARK,SKYLINE @ ORCHARD BOULEVARD,9,1.30315428073007,103.829577548446,1,5,3
WILKINSON ROAD,WILKINSON 8,15,1.30325426296435,103.895931645799,6,0,2
MOUNT SINAI RISE,BEAVERTON COURT,10,1.31607998259264,103.776088224274,4,0,1
LENGKONG TUJOH,CASA SERENO,14,1.32854055091344,103.915124551985,1,1,2
TUA KONG WALK,EAST MOON PARK,15,1.31687109625932,103.925574471428,5,0,2
RAMBAI ROAD,RAMBAI COURT,15,1.3112283576804,103.905508940603,7,2,2
JALAN ANGKLONG,FABER GARDEN,20,1.36318967673482,103.82862760615,1,0,1
TAGORE AVENUE,POETS VILLAS,26,1.38205286891444,103.828211857123,0,0,1
CHERRY AVENUE,EDEN PARK,10,1.33220339212294,103.79262483806,0,1,1
ARDMORE PARK,HERITAGE APARTMENTS,10,1.30866564461711,103.829081390285,0,3,3
TOH TUCK PLACE,TOH TUCK GARDEN,21,1.33852585514011,103.764674615198,2,0,0
NASSIM ROAD,NASSIM PARK RESIDENCES,10,1.30808591530835,103.823797046242,0,2,2
CHANCERY LANE,THE CHANCERY RESIDENCE,11,1.32416303136578,103.838085078324,6,0,2
JALAN MARIAM,CHANGI GROVE,17,1.36325572121571,103.968281059947,2,1,0
THOMSON RIDGE,THOMSON RIDGE,20,1.35219415726916,103.833143930314,1,2,2
SHELFORD ROAD,SHELFORD MANSIONS,11,1.32832481094821,103.811700132613,7,0,3
CAIRNHILL ROAD,TRENDALE TOWER,9,1.30964595890626,103.835867406972,6,1,4
LYNDHURST ROAD,LYNDHURST GROVE,15,1.30435454042265,103.887782702133,6,1,3
HIGHLAND WALK,HIGHLAND COTTAGES,19,1.35881932526225,103.879647238082,1,0,1
SELETAR HILLS DRIVE,SELETAR VIEW,28,1.38433231906465,103.875902631936,2,0,0
THOMSON ROAD,TAN TONG MENG TOWER,11,1.32776719893522,103.84161445288,9,1,3
BUKIT TIMAH ROAD,WING ON LIFE GARDEN,10,1.31749733100611,103.831624131657,8,1,4
ORCHARD BOULEVARD,ORCHARD BEL AIR,10,1.30231817080686,103.824973438871,0,2,4
BEDOK LANE,SIEW LIM PARK,16,1.32966701728451,103.948255182748,4,2,1
WEST COAST ROAD,WEST POINT PEARL GARDEN,5,1.31140091698154,103.758066821547,4,2,1
LIMAU GARDEN,BEDOK PARK,16,1.3220109749096,103.949577281825,2,0,3
JALAN DERMAWAN,SUMMIT VILLE,23,1.35951211109827,103.757333081637,2,0,1
MILTONIA CLOSE,THE SHAUGHNESSY,27,1.41707974355603,103.847180428787,2,0,0
PAYA LEBAR CRESCENT,PLACE-8,19,1.34988777253529,103.881606000517,7,1,3
LORONG KISMIS,UNIQUE GARDEN,21,1.33855314993997,103.771497314858,3,1,1
CHEPSTOW CLOSE,CHEPSTOW VILLE,19,1.36428839800371,103.872229320572,2,0,0
SHANGRI-LA CLOSE,SHANGRI-LA PARK,20,1.37111287542811,103.833066675717,3,3,2
PASIR PANJANG ROAD,PALISADES,5,1.28711875378192,103.78012942949,0,1,2
SURIN AVENUE,SURIN GARDENS,19,1.35389273525623,103.879636117105,6,1,3
EASTWOOD GREEN,EASTWOOD GARDEN TERRACES,16,1.32281627489278,103.956144048869,0,1,1
GERALD DRIVE,THE GARDENS AT GERALD,28,1.38559922676215,103.877472316082,2,0,0
JALAN BATALONG EAST,BUKIT LOYANG ESTATE,17,1.36189905774471,103.967587333891,2,1,0
JALAN LIMAU BALI,BEDOKVILLE,16,1.32243280688253,103.946618365691,3,0,2
GERALD CRESCENT,GERALD MUGLISTON ESTATE,28,1.38676571254884,103.877540054688,1,0,0
CORONATION DRIVE,CORONATION VILLE,10,1.32196606403629,103.805673775658,12,1,2
BALMORAL ROAD,THE OLIV,10,1.31483629325537,103.831578486871,7,1,4
EVELYN ROAD,SETIA RESIDENCES,11,1.31590666330907,103.839947799817,10,3,3
THOMSON HILL,RED BRICK VILLAS,20,1.37773097821539,103.832815924087,2,0,2
NIM ROAD,ESTE VILLA,28,1.38285169406133,103.86458552237,0,0,0
CACTUS CRESCENT,CACTUS GREEN,28,1.39191398453949,103.852051505657,0,0,0
GRANGE ROAD,BEVERLY HILL,10,1.29850482255037,103.825566227543,0,0,3
HOLLAND ROAD,CHIP BEE GARDENS,10,1.312294026994,103.798753102412,0,3,1
MIMOSA WALK,MIMOSA VILLAS,28,1.38259793711842,103.861415121851,0,0,0
PUAY HEE AVENUE,CENTURION RESIDENCES,13,1.32957554370307,103.870044203039,7,4,2
CHARLTON LANE,CHARLTON 18,19,1.35711587984911,103.882356385778,7,2,1
LORONG L TELOK KURAU,GRACE GARDEN,15,1.31188509940931,103.912422594949,7,0,1
KING'S CLOSE,KING'S GARDEN,10,1.31666167108272,103.803865059756,6,0,2
JALAN DERUM,SEMBAWANG GARDEN ARCADE,27,1.44134052590671,103.822990283243,1,1,2
BRADDELL ROAD,MEDALLION,13,1.34391318334892,103.862154937677,4,0,1
MOONBEAM DRIVE,HOLLAND GARDENS,10,1.31799391483554,103.782871358654,1,1,1
BERRIMA ROAD,DUNEARN ESTATE,11,1.32369587843668,103.823219231477,4,0,4
JALAN ISTIMEWA,MCMAHON PARK,10,1.31610083617147,103.787579031528,1,1,0
JALAN EMAS URAI,CHESTNUT RESIDENCES,23,1.36761446171104,103.770432741837,4,0,2
EAST COAST ROAD,IVORY APARTMENTS,15,1.31013981221718,103.915691207978,7,0,1
SERANGOON AVENUE 1,GABRIEL VILLAS,19,1.34716174204409,103.876770573833,7,0,3
MOUNT SINAI RISE,FONTANA HEIGHTS,10,1.31536955463919,103.776942592447,2,0,1
TAI YUAN HEIGHTS,TAI YUAN GARDEN,19,1.35817434753526,103.870234663346,4,1,2
TUNG PO AVENUE,MUN WAH GARDEN,26,1.38125622942809,103.832416693867,2,0,1
AVA ROAD/BALESTIER ROAD,VICTORY POINT,12,1.32213967946098,103.851863581224,6,1,1
JALAN HAJI ALIAS,SELBY GARDENS,10,1.32407629927984,103.793253577179,5,0,1
LEITH PARK,LE ROYCE @ LEITH PARK,19,1.36213119169538,103.873964020299,2,0,0
NASSIM ROAD,SAGE,10,1.30733965013533,103.824356476923,0,2,4
CORONATION ROAD,DUCHESS GARDEN,10,1.3228845565251,103.800810315049,12,0,3
SPRINGLEAF CRESCENT,SPRINGLEAF VILLAS,26,1.40017466178963,103.824006440679,0,0,1
ARDMORE PARK,JUNIPER AT ARDMORE,10,1.308759844145,103.829643355814,0,5,3
JALAN BINCHANG,MING PARK,20,1.35266914303379,103.847183982333,17,2,3
GERALD DRIVE,SUMMER VILLAS,28,1.38724345071923,103.877852385076,1,1,0
SELETAR CRESCENT,SELETAR PARK,28,1.40239180957838,103.859255837358,0,0,0
JALAN KEBAYA,HOLLLAND GROVE PARK,10,1.31449384056875,103.779684336243,3,0,1
TOH DRIVE,VICTORY VILLE,17,1.36343837580224,103.973377470885,0,0,0
JALAN BENA,BENA PARK,17,1.35384154353976,103.969460065477,1,0,0
BELGRAVIA DRIVE,BELGRAVIA VILLAS,28,1.37954300849291,103.865149792346,0,0,0
BARKER ROAD,BARKER VILLE,11,1.3196124720456,103.836684534693,5,1,3
SEMBAWANG PLACE,SEMBAWANG VILLAS,27,1.43873267527871,103.824963324177,1,1,1
LOYANG PLACE,CLYDESCOVE,17,1.37901413540146,103.961386227639,3,0,0
ENG KONG TERRACE,TOH TUCK HILL,21,1.33644810509504,103.769737700195,3,0,1
GRANGE ROAD,RESIDENTIAL APARTMENTS,10,1.29963319127946,103.830616503287,5,0,5
VANDA AVENUE,ORCHID VILLAGE,11,1.33420548231594,103.800705397572,6,0,1
PONGGOL SEVENTEENTH AVENUE,THE AMBIENCE,19,1.4155042744629,103.903995800438,2,2,1
SURIN AVENUE,ONE SURIN,19,1.35432749777795,103.879742823411,6,1,3
DEDAP ROAD,TUAN SING PARK,28,1.38811525760851,103.866609163291,1,1,0
HOLLAND LINK,ELEVEN @ HOLLAND,10,1.3286910914278,103.789742165956,0,0,1
ARCADIA ROAD,THE ARCADIA,11,1.33337474399547,103.811275631559,1,0,1
LORONG M TELOK KURAU,PALACIO,15,1.31158220799465,103.914155910383,7,0,1
JALAN PELEPAH,WEST SEA GARDENS,5,1.27469115793838,103.794950672516,0,2,2
PRINCESS OF WALES ROAD,DUKE'S GARDEN,10,1.324400725133,103.808566950322,13,2,4
RICHARDS AVENUE,RESIDENTIAL APARTMENTS,19,1.36214890520673,103.881573040413,1,1,1
ARDMORE PARK,LE NOUVEL ARDMORE,10,1.31042398715597,103.827913403265,0,2,3
PAYA LEBAR CRESCENT,SOLARIS RESIDENCES,19,1.34997420765235,103.881844113024,7,1,2
PAYA LEBAR CRESCENT,THE MORRIS RESIDENCES,19,1.34925721636251,103.884383384222,6,0,1
ELITE TERRACE,ELITE RESIDENCES,15,1.31720007658813,103.923920592002,3,1,0
TAMARIND ROAD,SERENE PARK,28,1.39004506602213,103.860607698462,0,0,0
OCEAN DRIVE,THE BERTHSIDE,4,1.25028020779828,103.846845622682,0,0,0
KOVAN ROAD,WATER VILLAS,19,1.35710595902756,103.879490674739,3,0,1
HOLLAND GROVE DRIVE,HOLLAND GROVE PARK,10,1.31519248013843,103.782782232318,1,1,1
RICHARDS AVENUE,RICH.RESIDENCE,19,1.36240627671459,103.881234120346,1,0,1
YUK TONG AVENUE,SHAN YAO GARDEN,21,1.34477670973468,103.77355687064,1,2,1
BRIGHT HILL CRESCENT,GRANDIOSO 8,20,1.35531375768232,103.833200812679,1,2,2
GREENBANK PARK,GREENBANK PARK,21,1.34783930453503,103.788820200953,2,0,0
CHESTNUT AVENUE,GREEN HILL ESTATE,23,1.37044414424129,103.771374258434,4,0,1
DUCHESS ROAD,PRINCESS OF WALES PARK,10,1.32179237554373,103.805891476815,12,2,2
SIGLAP VIEW,VILLAS LA VUE,15,1.31948248276011,103.917535850829,3,0,1
GILSTEAD ROAD,VILLAS @ GILSTEAD,11,1.31839447291585,103.83919074764,8,2,3
WHITLEY ROAD,MONTCLAIR @ WHITLEY,11,1.32593357723586,103.837019609478,13,0,2
PASIR PANJANG ROAD,WEST SHORE RESIDENCES,5,1.28126269290763,103.784829581457,0,0,2
LORONG L TELOK KURAU,LOTUS VILLE,15,1.31259022186903,103.915646212158,7,0,2
WESTWOOD AVENUE,THE WOODS,22,1.35255225601748,103.697565205667,2,1,0
HOLLAND ROAD,UNIT 8,10,1.30971634777395,103.80586317296,0,0,1
EAST COAST DRIVE,EASTREES,15,1.31101334517094,103.921816152284,7,2,2
SOMMERVILLE WALK,SOMMERVILLE RESIDENCES,13,1.34603969840583,103.870623242115,6,0,4
YUK TONG AVENUE,RADIANCE @ BUKIT TIMAH,21,1.34497574960667,103.77275296452,1,2,1
ELIAS TERRACE,D'ELIAS,18,1.37200363141488,103.942219450967,4,0,1
PHILLIPS AVENUE,PHILLIPS RESIDENCE,19,1.3637400543686,103.877208941523,2,0,1
MERINO CRESCENT,SHEPHERD'S HILL ESTATE,3,1.29178256323639,103.806959431601,1,2,1
UPPER EAST COAST ROAD,COASTAL VILLAS,16,1.31633057482288,103.943872863917,2,0,2
COTSWOLD CLOSE,COTSWOLD VILLAS,13,1.34753680237933,103.861182769649,7,0,1
CHUAN GARDEN,CHUAN GARDEN,19,1.36265043160726,103.868881510025,4,0,0
LOWLAND ROAD,BOUTIQUE @ KOVAN,19,1.36173297048128,103.882116954567,1,1,1
PAYA LEBAR CRESCENT,ASTON GREEN,19,1.34856796313423,103.882728305471,8,0,1
OLD HOLLAND ROAD,ILLOURA,10,1.33128932927586,103.790309232909,0,0,2
BALMORAL ROAD,BALMORAL GARDENS,10,1.31324355521211,103.830181342875,7,0,4
LORONG GAMBIR,GAMBIR TERRACE,19,1.34531180495099,103.874983525607,5,0,4
DUNSFOLD DRIVE,DUNSFOLD 18,13,1.34872616621042,103.860624886799,7,0,1
NASSIM HILL,RESIDENTIAL APARTMENTS,10,1.30700690445532,103.821279952732,0,2,2
BRIGHT HILL CRESCENT,CENTURION 12,20,1.35551462970622,103.833423102348,1,1,2
JALAN SAYANG,TERRA VILLAS,14,1.32087687258655,103.915097494447,3,0,1
TAMARIND ROAD,WASHINGTON VILLA,28,1.38890524889972,103.861277681589,0,0,0
SIGLAP HILL,SIGLAP HILL 33,15,1.32028530077828,103.919052766192,3,0,1
WIMBORNE ROAD,WIMBORNE VILLAS,15,1.30467651590144,103.886139075525,5,1,3
HOLLAND GREEN,HOLLAND GREEN,10,1.32611379664111,103.78420085959,0,0,0
GRACE WALK,VERDANA VILLAS,19,1.35856417900748,103.868737248367,4,0,2
CRESCENT ROAD,SEVEN CRESCENT,15,1.30007748050778,103.8939354985,5,0,2
SERANGOON AVENUE 3,BRADDELL HEIGHTS ESTATE,19,1.3487871320673,103.866608698829,3,0,3
GREENLEAF ROAD,LINK RESIDENCE @ HOLLAND,10,1.32163774355863,103.786905147109,1,1,0
JALAN LIM TAI SEE,ESTRIVILLAS,10,1.32155511245545,103.792815997507,1,0,0
PEPYS ROAD,THE PEAK,5,1.27995836101667,103.793330073651,0,1,1
BALESTIER ROAD,CRESCENT BUILDING,12,1.32155291219045,103.852891066116,6,2,1
CUSCADEN WALK,BOULEVARD VUE,10,1.30308258890109,103.829026886185,0,4,3
CHUAN HOE AVENUE,JEWEL @ CHUAN HOE,19,1.36513433574962,103.877904537708,2,0,1
BUKIT WAY,MONT TIMAH,21,1.34659719216708,103.776976488321,1,2,1
SIAK KEW AVENUE,BELLAVILLE,13,1.33045114819522,103.871577099906,6,3,2
PONGGOL TWENTY-FOURTH AVENUE,VERDURE VILLAS,19,1.41883213748684,103.90964191011,0,0,1
LORONG N TELOK KURAU,TK ONE,15,1.30989690215066,103.911223328795,8,1,1
NASSIM ROAD,NASSIM LODGE,10,1.30725683177633,103.82570235412,0,4,4
PAYA LEBAR CRESCENT,URBAN VILLAS,19,1.34704574613625,103.882765659329,8,0,1
SIXTH AVENUE,PALMS @ SIXTH AVENUE,10,1.32457365992034,103.792606477392,4,0,1
HILLSIDE DRIVE,HILLSGROVE,19,1.35585913489871,103.879193979715,5,1,3
SURIN AVENUE,CHARLTON 27,19,1.35501806557409,103.881158420053,5,2,1
GOODMAN ROAD,GOODMAN CREST,15,1.30443903624951,103.893254430574,7,0,2
JALAN NIPAH,WEI MIN GARDEN,16,1.32579755022493,103.953034795858,0,0,2
JALAN LIM TAI SEE,VENTURA HEIGHTS,10,1.32120558612959,103.7915938881,1,0,0
JALAN LOYANG BESAR,ASTON RESIDENCE,17,1.38022453673407,103.964446142905,1,0,0
